name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
F7YBW7_MESOW_Ding_2023,7922,0.6904043503070784,0.9584769118295039,0.3921815889029004,93.63645935058594
F7YBW8_MESOW_Aakre_2015,9192,0.10434055413967318,0.7113967378060276,0.05434782608695652,93.63645935058594
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5969782397776435,0.8303571870261849,0.2751322751322751,93.51472473144531
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5878868101271084,0.923710645569145,0.1532258064516129,91.23188781738281
GAL4_YEAST_Kitzman_2015,1195,0.551514260402402,0.5776528254249693,0.225,66.09046173095703
GCN4_YEAST_Staller_2018,2638,0.25529635082443947,0.8895839433484853,0.22727272727272727,62.67597579956055
GDIA_HUMAN_Silverstein_2021,1154,0.40911361416832986,0.963051130329867,0.11206896551724138,94.44818878173828
GFP_AEQVI_Sarkisyan_2016,51714,0.6880248172715717,0.9736021051805586,0.25270688321732404,96.86991119384766
GLPA_HUMAN_Elazar_2016,245,0.5207296673167469,0.8432245227710368,0.44,58.305274963378906
GRB2_HUMAN_Faure_2021,63366,0.7191516277919566,0.97513370795355,0.40965756667192676,88.25515747070312
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.6973429723386039,0.9605578136868078,0.3557692307692308,86.32073211669922
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.2795907067239275,0.905184716121043,0.5474060822898033,94.04110717773438
HEM3_HUMAN_Loggerenberg_2023,5689,0.38229077692941155,0.8864470798682927,0.13181019332161686,91.45033264160156
HIS7_YEAST_Pokusaeva_2019,496137,0.5602464547156851,0.9798535871050693,0.20510339823436932,95.25495910644531
HMDH_HUMAN_Jiang_2019,16853,0.3453575827888535,0.9340890001705474,0.13641755634638197,76.59834289550781
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.22471374354142062,0.9867937397176978,0.14601769911504425,84.9645004272461
HSP82_YEAST_Flynn_2019,13294,0.33386016627073667,0.9552448321809992,0.11052631578947368,84.9645004272461
HSP82_YEAST_Mishra_2016,4323,0.43384977835786276,0.9836114851286829,0.10854503464203233,84.9645004272461
HXK4_HUMAN_Gersing_2022_activity,8570,0.4794849701084565,0.7197166699696002,0.13418903150525088,94.04448699951172
HXK4_HUMAN_Gersing_2023_abundance,8396,0.394718055003049,0.9702518241177298,0.15,94.04448699951172
I6TAH8_I68A0_Doud_2015,9462,0.2610613615258878,0.8299143429808047,0.133051742344245,87.02687072753906
IF1_ECOLI_Kelsic_2016,1367,0.4314762241507532,0.9798705477809282,0.16058394160583941,85.27263641357422
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.526323764482053,0.9146738435750463,0.13533834586466165,94.51859283447266
ISDH_STAAW_Tsuboyama_2023_2LHR,1944,0.5939159047549372,0.951328313216538,0.3333333333333333,91.35236358642578
KCNE1_HUMAN_Muhammad_2023_expression,2339,0.18846017543065513,0.9036225770285471,0.13247863247863248,68.3093032836914
KCNE1_HUMAN_Muhammad_2023_function,2315,0.3197760409457301,0.9341666053080141,0.13793103448275862,68.3093032836914
KCNH2_HUMAN_Kozek_2020,200,0.6684017100427511,0.1862151526708821,0.25,61.26321029663086
KCNJ2_MOUSE_Coyote-Maestas_2022_function,6963,0.22685847930828668,0.8981190450043287,0.10186513629842181,80.52477264404297
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,6917,0.3485270424869746,0.803355726619834,0.13439306358381503,80.4336929321289
KKA2_KLEPN_Melnikov_2014,4960,0.5519959126969367,0.7997765017270797,0.19556451612903225,94.40950775146484
LGK_LIPST_Klesmith_2015,7890,0.45823812930483027,0.9599490316056566,0.15716096324461343,97.27772521972656
LYAM1_HUMAN_Elazar_2016,359,0.47293384744336003,0.7983353024596441,0.3333333333333333,85.28120422363281
MAFG_MOUSE_Tsuboyama_2023_1K1V,1429,0.8018399951014283,0.9562281062474514,0.43356643356643354,94.05194854736328
MBD11_ARATH_Tsuboyama_2023_6ACV,2116,0.7980949357794838,0.9424251077543532,0.41509433962264153,83.3412094116211
MET_HUMAN_Estevam_2023,5393,0.5871089653927769,0.9244910480870092,0.1574074074074074,90.19418334960938
MK01_HUMAN_Brenan_2016,6809,0.21963606928765741,0.7588728962617476,0.09985315712187959,90.79547119140625
MLAC_ECOLI_MacRae_2023,4007,0.3182689447099967,0.9681946637355588,0.12468827930174564,91.4463119506836
MSH2_HUMAN_Jia_2020,16749,0.35724562144796823,0.862742970351691,0.1253731343283582,87.88512420654297
